,_id,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,scores,SchemeType,geocode,RightToReply,Distance,NewRatingPending,meta,links
170,64a842f9c0f991748bd52ebb,859295,0,PI/000198913,Everyday Convenience Store,Retailers - other,4613,1 Malton Street,,Plumstead,Greenwich,SE18 2EH,,4,fhrs_4_en-gb,2020-01-20T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.0927545, 'latitude': 51.4794269}",,4646.650777680592,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/859295'}]"
171,64a842f9c0f991748bd52ec7,1046150,0,PI/000206083,Taylor Shaw @ Timbercroft School,School/college/university,7845,Timbercroft Primary School Timbercroft Lane,,Plumstead,Greenwich,SE18 2SG,,5,fhrs_5_en-gb,2021-06-07T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0901189967989922, 'latitude': 51.4768409729004}",,4646.652106349366,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1046150'}]"
172,64a842f9c0f991748bd52ed5,695375,0,PI/000184185,Shell Mottingham Petrol Filling Stat,Retailers - other,4613,551 Sidcup Road,,Eltham,Greenwich,SE9 3AF,,5,fhrs_5_en-gb,2021-05-13T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0517605, 'latitude': 51.4388564}",,4646.6607338586,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695375'}]"
173,64a842f9c0f991748bd52ef2,694065,0,PI/000005669,Arnott Close Post Office,Retailers - other,4613,6 Arnott Close,,Thamesmead,Greenwich,SE28 8BG,,4,fhrs_4_en-gb,2020-02-08T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.1169049, 'latitude': 51.5039395}",,4646.669391967388,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694065'}]"
174,64a842f9c0f991748bd52ef3,694064,0,PI/000005667,Tropikana,Retailers - other,4613,5 Arnott Close,,Thamesmead,Greenwich,SE28 8BG,,4,fhrs_4_en-gb,2022-02-10T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 10, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.1169921, 'latitude': 51.5039559}",,4646.666816045703,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694064'}]"
175,64a842f9c0f991748bd52ef4,694281,0,PI/000052168,Star of India,Restaurant/Cafe/Canteen,1,267 Eltham High Street,,Eltham,Greenwich,SE9 1TY,,5,fhrs_5_en-gb,2021-08-24T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0634422, 'latitude': 51.4509355}",,4646.6764283809525,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694281'}]"
176,64a842f9c0f991748bd52efc,1176101,0,12969,Windrush Primary School (Bentham Road),School/college/university,7845,Windrush Primary School Bentham Road,,Thamesmead,Greenwich,SE28 8AR,,5,fhrs_5_en-gb,2021-11-25T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.115560002624989, 'latitude': 51.5025444030762}",,4646.667212854647,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1176101'}]"
177,64a842f9c0f991748bd52f01,738848,0,PI/000196340,Crafty Wizards World,Caring Premises,5,265 Eltham High Street,,Eltham,Greenwich,SE9 1TY,,5,fhrs_5_en-gb,2021-06-30T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0633345, 'latitude': 51.450926}",,4646.680012698002,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/738848'}]"
178,64a842f9c0f991748bd52f02,1007103,0,PI/000201862,Maryfield Pre-School,Caring Premises,5,73 Leysdown Road,,Eltham,Greenwich,SE9 4UB,,5,fhrs_5_en-gb,2019-09-11T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0473416, 'latitude': 51.4349368}",,4646.67867166654,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1007103'}]"
179,64a842f9c0f991748bd52f04,1279134,0,13699,St Thomas A Beckett RC Primary School,School/college/university,7845,St Thomas A Beckett Primary School 230 Mottisfont Road,,Abbey Wood,Greenwich,SE2 9LY,,5,fhrs_5_en-gb,2020-11-17T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.10420099645853, 'latitude': 51.4915618896484}",,4646.678363164751,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1279134'}]"
180,64a842f9c0f991748bd52f0c,694203,0,PI/000032947,Seven Acre Sports & Social Club,Pub/bar/nightclub,7843,Seven Acre Sports And Social Club Church Manorway,,Abbey Wood,Greenwich,SE2 9HP,,5,fhrs_5_en-gb,2018-02-12T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.102109998464584, 'latitude': 51.4895668029785}",,4646.681427031598,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694203'}]"
181,64a842f9c0f991748bd52f0e,694617,0,PI/000116978,Londis,Retailers - other,4613,262 - 264 Plumstead High Street,,Plumstead,Greenwich,SE18 1JN,,4,fhrs_4_en-gb,2020-02-17T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.0983735, 'latitude': 51.4858882}",,4646.682767357029,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694617'}]"
182,64a842f9c0f991748bd52f11,694280,0,PI/000052164,Village Convenience Store,Retailers - other,4613,263 Eltham High Street,,Eltham,Greenwich,SE9 1TY,,4,fhrs_4_en-gb,2019-10-30T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.0632692, 'latitude': 51.4509296}",,4646.682528724906,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694280'}]"
183,64a842f9c0f991748bd52f12,694616,0,PI/000116974,Express Kebab House,Takeaway/sandwich shop,7844,260 Plumstead High Street,,Plumstead,Greenwich,SE18 1JN,,5,fhrs_5_en-gb,2021-06-10T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0982974, 'latitude': 51.4859736}",,4646.688673992706,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694616'}]"
184,64a842f9c0f991748bd52f13,940038,0,PI/000201808,Bright Start Nursery,Caring Premises,5,Plumstead Childrens Centre 6 Purrett Road,,Plumstead,Greenwich,SE18 1JW,,5,fhrs_5_en-gb,2020-10-14T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0979879, 'latitude': 51.4856575}",,4646.688368749552,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/940038'}]"
185,64a842f9c0f991748bd52f17,1026377,0,PI/000204637,Fabulous Tots Nursery,Caring Premises,5,12 Arnott Close,,Thamesmead,Greenwich,SE28 8BG,,5,fhrs_5_en-gb,2021-11-25T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.1164009, 'latitude': 51.5039839}",,4646.689387773233,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1026377'}]"
186,64a842f9c0f991748bd52f19,1489071,0,15092,BACK-A-YARD GRILL,Restaurant/Cafe/Canteen,1,Street Record Arnott Close,,Thamesmead,Greenwich,,,5,fhrs_5_en-gb,2022-05-18T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.11668692, 'latitude': 51.50427569}",,4646.689671642229,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1489071'}]"
187,64a842f9c0f991748bd52f1c,695760,0,PI/000194056,Azzurro,Restaurant/Cafe/Canteen,1,255 Eltham High Street,,Eltham,Greenwich,SE9 1TY,,5,fhrs_5_en-gb,2021-06-11T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0630223, 'latitude': 51.45088}",,4646.689726792113,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695760'}]"
188,64a842f9c0f991748bd52f22,1031341,0,PI/000205252,Eltham Park South Cafe,Takeaway/sandwich shop,7844,Cafe Eltham Park South Glenesk Road,,Eltham,Greenwich,SE9 1AG,,5,fhrs_5_en-gb,2021-08-14T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0677313, 'latitude': 51.4557789}",,4646.697242766272,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1031341'}]"
189,64a842f9c0f991748bd52f25,694747,0,PI/000139267,St. Nicholas Superstore,Retailers - other,4613,2 St Nicholas Road,,Plumstead,Greenwich,SE18 1HJ,,4,fhrs_4_en-gb,2020-11-30T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.0997588, 'latitude': 51.4876831}",,4646.698074220156,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694747'}]"
190,64a842f9c0f991748bd52f2c,1354138,0,14222,tee's african cuisine,Restaurant/Cafe/Canteen,1,250 Plumstead High Street,,Plumstead,Greenwich,SE18 1JN,,4,fhrs_4_en-gb,2021-03-26T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0979993, 'latitude': 51.4860689}",,4646.703038954212,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1354138'}]"
191,64a842f9c0f991748bd52f2d,759514,0,PI/000197170,Waterways Community Children's Centr,Caring Premises,5,Waterways Community Nursery Southwood Road,,Thamesmead,Greenwich,SE28 8EZ,,5,fhrs_5_en-gb,2021-05-05T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.113646000623703, 'latitude': 51.501651763916}",,4646.704215052017,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/759514'}]"
192,64a842f9c0f991748bd52f2f,1250312,0,13435,STG,Restaurant/Cafe/Canteen,1,248 Plumstead High Street,,Plumstead,Greenwich,SE18 1JN,,5,fhrs_5_en-gb,2020-09-16T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0979061, 'latitude': 51.4860185}",,4646.7045893754785,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1250312'}]"
193,64a842f9c0f991748bd52f31,1279132,0,13697,St Margaret Clitherow Primary School,School/college/university,7845,St Margaret Clitherow Rc Primary School 1 Cole Close,,Thamesmead,Greenwich,SE28 8GB,,5,fhrs_5_en-gb,2020-11-24T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.113116003572941, 'latitude': 51.5011367797852}",,4646.704636271281,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1279132'}]"
194,64a842f9c0f991748bd52f32,1046141,0,PI/000204638,Treatz Lounge,Restaurant/Cafe/Canteen,1,246 Plumstead High Street,,Plumstead,Greenwich,SE18 1JN,,5,fhrs_5_en-gb,2018-04-11T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0978518, 'latitude': 51.4860356}",,4646.707196499902,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1046141'}]"
195,64a842f9c0f991748bd52f42,694614,0,PI/000116845,Expo International Supermarket,Retailers - other,4613,244 Plumstead High Street,,Plumstead,Greenwich,SE18 1JN,,5,fhrs_5_en-gb,2019-08-08T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.097707, 'latitude': 51.4861208}",,4646.715600941566,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694614'}]"
196,64a842f9c0f991748bd52f51,1418051,0,14803,Egg and Co,Restaurant/Cafe/Canteen,1,194 Court Road,,Eltham,Greenwich,SE9 4EW,,5,fhrs_5_en-gb,2021-12-13T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0507416, 'latitude': 51.4395577}",,4646.723624538171,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1418051'}]"
197,64a842f9c0f991748bd52f52,695029,0,PI/000172809,Mottingham Food and Wine,Retailers - other,4613,190 Court Road,,Eltham,Greenwich,SE9 4EW,,5,fhrs_5_en-gb,2019-07-24T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0508474, 'latitude': 51.4396728}",,4646.723973677914,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695029'}]"
198,64a842f9c0f991748bd52f5e,1338506,0,14115,FAVOURITE AFRICAN RESTAURANT,Restaurant/Cafe/Canteen,1,233 Plumstead High Street,,Plumstead,Greenwich,SE18 1HF,,5,fhrs_5_en-gb,2021-04-08T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0977749, 'latitude': 51.486468}",,4646.725856641159,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1338506'}]"
199,64a842f9c0f991748bd52f61,695246,0,PI/000179214,St Paul's Academy,School/college/university,7845,St Pauls Academy 51 Finchale Road,,Abbey Wood,Greenwich,SE2 9PX,,5,fhrs_5_en-gb,2021-11-17T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.103996999561787, 'latitude': 51.4926986694336}",,4646.7274948511,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695246'}]"
200,64a842f9c0f991748bd52f63,1394241,0,14597,ASHILOHT CAKES,Manufacturers/packers,7839,231 Plumstead High Street,,Plumstead,Greenwich,SE18 1HF,,5,fhrs_5_en-gb,2021-06-29T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0976988, 'latitude': 51.486425}",,4646.727054839657,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1394241'}]"
201,64a842f9c0f991748bd52f64,1333880,0,14091,Costcutter,Retailers - other,4613,188 Court Road,,Eltham,Greenwich,SE9 4EW,,4,fhrs_4_en-gb,2021-02-26T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.0508099, 'latitude': 51.439766}",,4646.728755328399,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1333880'}]"
202,64a842f9c0f991748bd52f65,695564,0,PI/000188495,Fish Inn,Restaurant/Cafe/Canteen,1,196 Court Road,,Eltham,Greenwich,SE9 4EW,,4,fhrs_4_en-gb,2021-05-13T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 10, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0505387, 'latitude': 51.4395253}",,4646.72984966251,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695564'}]"
203,64a842f9c0f991748bd52f67,695639,0,PI/000191070,The Who'd A Thought It Public House,Pub/bar/nightclub,7843,The Whoda Thought It 7 Timbercroft Lane,,Plumstead,Greenwich,SE18 2SD,,5,fhrs_5_en-gb,2022-06-25T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0890500023961067, 'latitude': 51.4780197143555}",,4646.7343107541965,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695639'}]"
204,64a842f9c0f991748bd52f6c,1432198,0,14911,7 days Mini Market,Retailers - other,4613,227 Plumstead High Street,,Plumstead,Greenwich,SE18 1HF,,4,fhrs_4_en-gb,2022-01-05T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.097455, 'latitude': 51.4865416}",,4646.740220703492,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1432198'}]"
205,64a842f9c0f991748bd52f7c,1279135,0,13700,St Mary's Catholic Primary School,School/college/university,7845,St Marys Rc School Glenure Road,,Eltham,Greenwich,SE9 1UF,,5,fhrs_5_en-gb,2020-12-08T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0640610009431839, 'latitude': 51.4534950256348}",,4646.747579311704,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1279135'}]"
